1446975502211,-73.889786,-4.864482,-7.739114,null
1446975502233,-73.85666,-4.7208157,-7.5833015,null
1446975502251,-73.8746,-4.597576,-7.404253,null
1446975502265,-73.89255,-4.4743366,-7.2252045,null
1446975502292,-73.83965,-4.351097,-7.128768,null
1446975502308,-73.84858,-4.2789936,-7.0450325,null
1446975502333,-73.86008,-4.371931,-7.105426,null
1446975502344,-73.799995,-4.465952,-7.1537333,null
1446975502368,-73.739914,-4.559973,-7.2020407,null
1446975502388,-73.70127,-4.7155457,-7.3103857,null
1446975502408,-73.67183,-4.798608,-7.3705063,null
1446975502424,-73.64202,-4.8505554,-7.418399,null
1446975502449,-73.5513,-4.9660864,-7.443186,null
1446975502468,-73.55112,-4.9769096,-7.4078045,null
1446975502488,-73.56188,-5.028722,-7.420328,null
1446975502508,-73.562065,-5.0390024,-7.432295,null
1446975502529,-73.54366,-5.184023,-7.5287437,null
1446975502549,-73.52489,-5.297929,-7.6129656,null
1446975502584,-73.48597,-5.4116993,-7.732628,null
1446975502595,-73.4982,-5.514106,-7.876011,null
1446975502606,-73.571526,-5.626523,-7.9842253,null
1446975502631,-73.58357,-5.750304,-8.080521,null
1446975502653,-73.58275,-5.7093143,-8.020814,null
1446975502672,-73.62387,-5.7083664,-8.056467,null
1446975502693,-73.60317,-5.698491,-8.032592,null
1446975502713,-73.63371,-5.6982203,-8.020862,null
1446975502734,-73.664536,-5.697543,-8.044642,null
1446975502752,-73.675026,-5.7286577,-8.045069,null
1446975502774,-73.77715,-5.685095,-8.092251,null
1446975502837,-73.8192,-5.767209,-8.15262,null
1446975502861,-73.77834,-5.7677507,-8.152478,null
1446975502904,-73.78993,-5.839449,-8.248122,null
1446975502910,-73.820114,-5.7764072,-8.259284,null
1446975502944,-73.882034,-5.806303,-8.307236,null
1446975502950,-73.943954,-5.836199,-8.355187,null
1446975502996,-73.954254,-5.835928,-8.367061,null
1446975503021,-73.96401,-5.8048134,-8.343032,null
1446975503042,-73.95334,-5.7423134,-8.354052,null
1446975503060,-73.99492,-5.7723446,-8.41377,null
1446975503073,-73.99455,-5.762334,-8.378128,null
1446975503098,-74.03421,-5.668584,-8.329749,null
1446975503115,-74.003845,-5.6791353,-8.353447,null
1446975503692,-74.00357,-5.6795416,-8.317936,null
1446975503713,-74.05482,-5.668041,-8.353495,null
1446975503718,-74.07533,-5.667635,-8.365403,null
1446975503747,-74.023994,-5.605406,-8.399956,null
1446975503778,-74.05463,-5.6261044,-8.376648,null
1446975503802,-74.033844,-5.6163645,-8.340936,null
1446975503822,-74.03026,-5.3894997,-8.136841,null
1446975503842,-73.996216,-5.152219,-7.9680195,null
1446975503862,-73.99263,-4.90425,-7.7873373,null
1446975503882,-73.97065,-4.7907495,-7.7148113,null
1446975503902,-73.93744,-4.6155615,-7.582283,null
1446975503922,-73.96697,-4.532363,-7.5339994,null
1446975503942,-73.95437,-4.3460817,-7.436924,null
1446975503971,-73.953636,-4.294405,-7.4007616,null
1446975503984,-73.97471,-4.335395,-7.436865,null
1446975504027,-73.972496,-4.1803637,-7.3283777,null
1446975504068,-73.99247,-4.1174574,-7.3395042,null
1446975504105,-73.98078,-4.024791,-7.255437,null
1446975504135,-73.94813,-3.9015512,-7.135397,null
1446975504143,-73.96662,-3.798603,-7.0039577,null
1446975504174,-73.95466,-3.6430302,-6.9546213,null
1446975504183,-73.94297,-3.539812,-6.8822613,null
1446975504227,-73.90397,-3.6642704,-6.9783783,null
1446975504253,-73.91592,-3.788187,-7.0628366,null
1446975504263,-73.89742,-3.9227915,-7.159156,null
1446975504294,-73.90856,-3.9951668,-7.195614,null
1446975504303,-73.931465,-4.1600733,-7.327976,null
1446975504347,-73.891624,-4.2329903,-7.376095,null
1446975504440,-73.88371,-4.4196777,-7.4612627,null
1446975504446,-73.87424,-4.4609385,-7.509097,null
1446975504452,-73.864395,-4.460532,-7.556411,null
1446975504457,-73.907265,-4.604741,-7.6530724,null
1446975504461,-73.90828,-4.687668,-7.6896257,null
1446975504465,-73.909744,-4.78047,-7.773658,null
1446975504507,-73.88104,-4.925762,-7.8582335,null
1446975504559,-73.90376,-5.0698357,-7.9903355,null
1446975504565,-73.89493,-5.17346,-8.050787,null
1446975504572,-73.91802,-5.369751,-8.171703,null
1446975504584,-73.95123,-5.5554905,-8.292525,null
1446975504639,-73.94249,-5.669532,-8.353107,null
1446975504648,-73.96383,-5.720667,-8.413015,null
1446975504664,-73.97441,-5.7410936,-8.436986,null
1446975504705,-74.02648,-5.812792,-8.485423,null
1446975504737,-74.05749,-5.8435,-8.497757,null
1446975504749,-74.036514,-5.8129272,-8.461783,null
1446975504762,-74.00523,-5.7931767,-8.40223,null
1446975504786,-73.93384,-5.836198,-8.366991,null
1446975504806,-73.9033,-5.8575726,-8.355308,null
1446975504826,-73.88306,-5.889229,-8.34379,null
1446975504846,-73.830795,-5.80725,-8.283385,null
1446975504861,-73.8297,-5.703354,-8.2584095,null
1446975504889,-73.808624,-5.6729164,-8.210599,null
1446975504907,-73.820305,-5.7761354,-8.28296,null
1446975504927,-73.8296,-5.7034903,-8.2465725,null
1446975504947,-73.828865,-5.641261,-8.222116,null
1446975504973,-73.828865,-5.641261,-8.222116,null
1446975505030,-73.80835,-5.65222,-8.198501,null
1446975505034,-73.79869,-5.6937513,-8.22266,null
1446975505059,-73.74726,-5.6844177,-8.186841,null
1446975505065,-73.73677,-5.6849594,-8.151294,null
1446975505112,-73.74772,-5.7259493,-8.199199,null
1446975505171,-73.71717,-5.7367725,-8.199223,null
1446975505206,-73.75866,-5.7774906,-8.235396,null
1446975505245,-73.76841,-5.746376,-8.211368,null
1446975505290,-73.75747,-5.6948347,-8.175169,null
1446975505327,-73.799416,-5.7876368,-8.211994,null
1446975505353,-73.88139,-5.828356,-8.200962,null
1446975505372,-73.92169,-5.807522,-8.153496,null
1446975505400,-73.992165,-5.765855,-8.070363,null
1446975505408,-74.03311,-5.8073854,-8.035514,null
1446975505452,-74.0747,-5.869073,-8.060111,null
1446975505489,-74.16615,-5.815771,-8.05978,null
1446975505532,-74.23819,-5.8351145,-8.107638,null
1446975505571,-74.29928,-5.834573,-8.084177,null
1446975505600,-74.38355,-6.0090837,-8.216884,null
1446975505608,-74.46783,-6.1835947,-8.34959,null
1446975505649,-74.53812,-6.099991,-8.289612,null
1446975505684,-74.661766,-6.181157,-8.3384285,null
1446975505693,-74.71191,-6.1185217,-8.290477,null
1446975505706,-74.73215,-6.1079693,-8.278581,null
1446975505751,-74.78183,-6.0038023,-8.218271,null
1446975505775,-74.885796,-6.1474695,-8.2914715,null
1446975505785,-74.94974,-6.3432198,-8.412529,null
