1446975502210,-0.13471985,9.839639,0.0411644,null
1446975502232,-0.20896545,9.821825,0.05628296,null
1446975502251,-0.2639012,9.731862,0.015417938,null
1446975502264,-0.15642472,9.834549,0.062120818,null
1446975502292,-0.19070344,9.78605,0.052989807,null
1446975502307,-0.3466791,9.813293,0.065114595,null
1446975502333,-0.14085709,9.768237,0.009879456,null
1446975502344,-0.2945874,9.870474,0.05867798,null
1446975502367,-0.20058289,9.802516,0.019459534,null
1446975502387,-0.16360977,9.806108,0.052840117,null
1446975502408,-0.14370117,9.796378,0.041613463,null
1446975502424,-0.32048357,9.798025,0.04670288,null
1446975502449,-0.13292359,9.812096,0.032033388,null
1446975502468,-0.24489075,9.738449,0.04924759,null
1446975502487,-0.29398865,9.826915,0.088016964,null
1446975502507,-0.19130218,9.793235,0.022004241,null
1446975502529,-0.19220032,9.827963,0.065863036,null
1446975502548,-0.24923173,9.74728,0.028440857,null
1446975502583,-0.26255402,9.891281,0.052241363,null
1446975502594,-0.14684464,9.826316,0.009879456,null
1446975502605,-0.41718248,9.856104,0.08038285,null
1446975502630,-0.15567628,9.796079,0.0071850587,null
1446975502653,-0.20327729,9.857751,0.068407744,null
1446975502672,-0.2561174,9.810598,0.085172884,null
1446975502692,-0.2203418,9.729917,0.023650818,null
1446975502712,-0.11346405,9.817335,0.020806732,null
1446975502732,-0.2749782,9.816287,0.049846344,null
1446975502751,-0.1963916,9.823771,0.07798782,null
1446975502773,-0.15148498,9.754166,-0.016765136,null
1446975502836,-0.17363891,9.790241,0.031135254,null
1446975502860,-0.17992584,9.830058,0.05852829,null
1446975502902,-0.064815216,9.850865,0.062120818,null
1446975502910,-0.2853067,9.744287,0.07813751,null
1446975502942,-0.24563919,9.84383,0.10762619,null
1446975502950,-0.14564712,9.76689,0.0398172,null
1446975502995,-0.25012985,9.721085,0.0055384827,null
1446975503020,-0.20537293,9.829459,0.032632142,null
1446975503041,-0.17872833,9.808054,0.03517685,null
1446975503059,-0.33635056,9.773176,0.036524046,null
1446975503072,-0.1911525,9.8221245,0.006586304,null
1446975503097,-0.18142273,9.778715,0.028291168,null
1446975503114,-0.29518616,9.831406,0.09759705,null
1446975503691,-0.18785934,9.750573,0.017812958,null
1446975503713,-0.16585511,9.862092,0.07020401,null
1446975503717,-0.27512786,9.763597,0.04790039,null
1446975503747,-0.16705261,9.844578,0.043559417,null
1446975503778,-0.28455827,9.839339,0.022602998,null
1446975503801,-0.14175522,9.785601,0.041613463,null
1446975503822,-0.19130218,9.7409935,0.017663268,null
1446975503842,-0.2549199,9.803114,0.023052063,null
1446975503862,-0.20597167,9.741143,0.020657044,null
1446975503882,-0.1540297,9.848919,0.027243348,null
1446975503902,-0.22872436,9.763297,-0.0185614,null
1446975503922,-0.26270372,9.89203,0.05733078,null
1446975503942,-0.10972183,9.80506,0.042960662,null
1446975503970,-0.3028203,9.799971,0.056732025,null
1446975503984,-0.17363891,9.744736,0.057779845,null
1446975504026,-0.21794678,9.790391,0.06990463,null
1446975504067,-0.11555969,9.754765,-0.03517685,null
1446975504104,-0.23141876,9.765094,0.027842103,null
1446975504134,-0.1633104,9.802366,0.0019459534,null
1446975504142,-0.17064515,9.807006,0.053289186,null
1446975504173,-0.2680925,9.798474,0.042511597,null
1446975504182,-0.18651214,9.789493,0.047451325,null
1446975504226,-0.3026706,9.824071,0.122744754,null
1446975504252,-0.14639556,9.795032,0.048499145,null
1446975504262,-0.22453308,9.774673,0.057031404,null
1446975504293,-0.2136058,9.854009,0.05508545,null
1446975504302,-0.14804214,9.81015,0.084424436,null
1446975504346,-0.34967285,9.827364,0.050594788,null
1446975504439,-0.1776805,9.768237,-0.0029937744,null
1446975504445,-0.18995498,9.811197,0.02469864,null
1446975504451,-0.23800507,9.760902,-0.009879456,null
1446975504456,-0.266895,9.794732,0.03502716,null
1446975504461,-0.09340576,9.724827,-0.032332763,null
1446975504464,-0.3411406,9.850266,0.03397934,null
1446975504506,-0.20357665,9.810299,-0.034578096,null
1446975504557,-0.23920257,9.796827,0.03637436,null
1446975504564,-0.21959335,9.851315,0.06331833,null
1446975504571,-0.15896942,9.798025,0.068557434,null
1446975504583,-0.25447083,9.768537,0.09041199,null
1446975504636,-0.14235397,9.753568,0.042661287,null
1446975504647,-0.18651214,9.843531,0.07095245,null
1446975504663,-0.23381378,9.7531185,-0.016316071,null
1446975504705,-0.16705261,9.74713,0.004191284,null
1446975504733,-0.33500335,9.787697,0.027842103,null
1446975504748,-0.10538086,9.782607,-0.010328522,null
1446975504762,-0.30087432,9.859397,0.029638367,null
1446975504786,-0.20746857,9.76195,0.0690065,null
1446975504806,-0.18022522,9.800869,0.043409728,null
1446975504826,-0.18800904,9.839788,0.018262023,null
1446975504846,-0.31165192,9.8254175,0.06301895,null
1446975504861,-0.15373032,9.8640375,0.04086502,null
1446975504888,-0.20447479,9.732461,0.021255799,null
1446975504907,-0.29892838,9.904304,0.07679031,null
1446975504927,-0.1607657,9.801318,0.0,null
1446975504947,-0.17229171,9.844129,0.012573852,null
1446975504973,-0.23052064,9.76165,0.034578096,null
1446975505030,-0.22378464,9.817933,0.05029541,null
1446975505033,-0.35880387,9.737102,-0.03876938,null
1446975505057,-0.10972183,9.81464,-0.032183073,null
1446975505065,-0.21405487,9.7618,-0.031284943,null
1446975505111,-0.13307327,9.811347,-0.034727782,null
1446975505163,-0.38080812,9.809851,0.03742218,null
1446975505206,-0.45729905,9.948313,0.063917086,null
1446975505245,-0.21210891,9.779314,0.026345216,null
1446975505289,-0.15477814,9.756262,0.0019459534,null
1446975505327,-0.2549199,9.792037,0.06960525,null
1446975505352,-0.15178436,9.7707815,-0.12918137,null
1446975505372,-0.23830444,9.838441,0.066012725,null
1446975505398,-0.1498384,9.80057,-5.987549E-4,null
1446975505407,-0.22872436,9.753867,0.0076341247,null
1446975505451,-0.15956818,9.760902,-0.038020935,null
1446975505488,-0.18666184,9.95415,0.0014968872,null
1446975505531,-0.29428804,9.871522,0.065863036,null
1446975505570,-0.1366658,9.660012,0.0050894166,null
1446975505598,-0.2775229,9.783655,-0.01751358,null
1446975505607,-0.07619156,9.968969,0.07185058,null
1446975505649,-0.25012985,9.706265,0.14385086,null
1446975505684,-0.09565109,9.919722,0.104333036,null
1446975505693,-0.32677048,9.644295,-0.009729767,null
1446975505705,-0.18890716,9.842632,0.13486953,null
1446975505751,-0.25911117,9.660312,-0.103434905,null
1446975505775,-0.18366806,9.789193,0.045954436,null
1446975505785,-0.32347733,10.059681,0.019758912,null
1446975505810,-0.21091141,9.619745,-0.04700226,null
1446975505830,-0.15837067,9.80012,0.09864487,null
1446975505845,-0.24399261,9.887838,0.035326537,null
1446975505870,-0.24923173,9.572294,0.011376343,null
1446975505890,-0.2174977,9.743238,0.047301635,null
1446975505910,-0.29608428,9.849518,0.011526031,null
1446975505930,-0.14834152,9.688303,0.03487747,null
1446975505955,-0.23082,9.896669,0.010777588,null
1446975505976,-0.30686188,9.777068,0.010627899,null
1446975506015,-0.35386413,9.875713,0.13127701,null
1446975506053,-0.064665526,9.888737,0.035625916,null
1446975506094,-0.16046631,9.860595,-0.038320314,null
1446975506135,-0.32542327,9.811048,-0.2748285,null
1446975506225,-0.11885285,9.865086,-0.43888733,null
1446975506231,-0.20372635,9.849967,-0.4022136,null
1446975506237,-0.26704466,9.643247,-0.6414162,null
1446975506242,-0.19714004,9.942924,-0.60863435,null
1446975506249,-0.22902374,9.578731,-0.7140152,null
1446975506252,-0.21405487,9.807305,-0.7893086,null
1446975506295,-0.17229171,9.731564,-0.7081773,null
1446975506334,-0.23665787,9.813144,-0.68497556,null
1446975506372,-0.16899857,9.789792,-0.75877213,null
1446975506414,-0.11541,9.905501,-0.8240364,null
1446975506452,-0.16375946,9.823023,-0.7762857,null
1446975506494,-0.23590942,9.802964,-0.72239774,null
1446975506599,-0.20013382,9.865235,-0.5968089,null
1446975506604,-0.121996306,9.695039,-0.8147557,null
1446975506610,-0.13726455,9.712104,-0.6647676,null
1446975506615,-0.28485763,9.7658415,-0.6322852,null
1446975506655,-0.15492782,9.790391,-0.63273424,null
1446975506694,-0.24414231,9.789792,-0.58453447,null
1446975506698,-0.24533981,9.756561,-0.53169435,null
1446975506718,-0.123792574,9.856104,-0.5625302,null
1446975506731,-0.25671616,9.796378,-0.49023056,null
1446975506764,-0.20851639,9.82452,-0.5745053,null
1446975506792,-0.23426285,9.81479,-0.6262976,null
1446975506816,-0.23575974,9.762848,-0.5297484,null
1446975506836,-0.17693207,9.719588,-0.64949936,null
1446975506856,-0.21644989,9.750873,-0.5349875,null
1446975506871,-0.26270372,9.663006,-0.66536635,null
1446975506896,-0.14714402,9.79099,-0.5423222,null
1446975506916,-0.19624192,9.795929,-0.65369064,null
